_id,userId,bitId,watchedMs,totalDurationMs,watchPercent,completedWatch,rewatched,replayCount,pauseCount,soundOn,tappedProduct,scrolledToProduct,addedToCart,likedDuringWatch,sharedDuringWatch,source,deviceType,timestamp,__v
{'$oid': '6a2484dd9984a0ae2e2ca15d'},{'$oid': '698e269c2c63bfbc04768709'},{'$oid': '69a69a9d0a0ce3fd3a6cae83'},3904,25945,15,False,False,0,0,True,{'$oid': '69a69a9d0a0ce3fd3a6cae83'},False,False,False,False,feed,ios,{'$date': '2026-06-06T20:36:45.233Z'},0
{'$oid': '6a2484df9984a0ae2e2ca15f'},{'$oid': '698e269c2c63bfbc04768709'},{'$oid': '6a130a9ba9955ce94395f998'},1696,34634,5,False,False,0,0,True,{'$oid': '6a130a9ba9955ce94395f998'},False,False,False,False,feed,ios,{'$date': '2026-06-06T20:36:47.165Z'},0
{'$oid': '6a2484e09984a0ae2e2ca160'},{'$oid': '698e269c2c63bfbc04768709'},{'$oid': '69b9a3d2d5ba7b8d34df6f90'},1554,17100,9,False,True,0,0,True,{'$oid': '69b9a3d2d5ba7b8d34df6f90'},False,False,False,False,feed,ios,{'$date': '2026-06-06T20:36:48.956Z'},0
{'$oid': '6a2484e29984a0ae2e2ca165'},{'$oid': '698e269c2c63bfbc04768709'},{'$oid': '6a06be371a9ba20ae97cd7f0'},1424,24239,6,False,False,0,0,True,{'$oid': '6a06be371a9ba20ae97cd7f0'},False,False,False,False,feed,ios,{'$date': '2026-06-06T20:36:50.721Z'},0
{'$oid': '6a2484e39984a0ae2e2ca192'},{'$oid': '698e269c2c63bfbc04768709'},{'$oid': '69f8fb9568f7e97ef441c429'},848,17112,5,False,False,0,0,True,{'$oid': '69f8fb9568f7e97ef441c429'},False,False,False,False,feed,ios,{'$date': '2026-06-06T20:36:51.775Z'},0
{'$oid': '6a2484e59984a0ae2e2ca194'},{'$oid': '698e269c2c63bfbc04768709'},{'$oid': '6a0c5135d4f03db64a78773f'},797,17700,5,False,True,0,0,True,{'$oid': '6a0c5135d4f03db64a78773f'},False,False,False,False,feed,ios,{'$date': '2026-06-06T20:36:53.737Z'},0
{'$oid': '6a2484e79984a0ae2e2ca195'},{'$oid': '698e269c2c63bfbc04768709'},{'$oid': '69e73c9ee9d9e96620249058'},1019,26233,4,False,False,0,0,True,{'$oid': '69e73c9ee9d9e96620249058'},False,False,False,False,feed,ios,{'$date': '2026-06-06T20:36:55.013Z'},0
{'$oid': '6a2484e99984a0ae2e2ca1e3'},{'$oid': '698e269c2c63bfbc04768709'},{'$oid': '6a108c54a9955ce94394fb1e'},1619,30333,5,False,False,0,0,True,{'$oid': '6a108c54a9955ce94394fb1e'},False,False,False,False,feed,ios,{'$date': '2026-06-06T20:36:57.373Z'},0
{'$oid': '6a2484ed9984a0ae2e2ca1e4'},{'$oid': '698e269c2c63bfbc04768709'},{'$oid': '6a0810b51a9ba20ae97ebb91'},3596,17072,21,False,False,0,0,True,{'$oid': '6a0810b51a9ba20ae97ebb91'},False,False,False,False,feed,ios,{'$date': '2026-06-06T20:37:01.438Z'},0
{'$oid': '6a2484f49984a0ae2e2ca1e5'},{'$oid': '698e269c2c63bfbc04768709'},{'$oid': '6a08bb2eb7bb9861659c3e06'},6179,43019,14,False,False,0,0,True,{'$oid': '6a08bb2eb7bb9861659c3e06'},False,False,False,False,feed,ios,{'$date': '2026-06-06T20:37:08.003Z'},0
{'$oid': '6a2484f59984a0ae2e2ca1e6'},{'$oid': '698e269c2c63bfbc04768709'},{'$oid': '6a1da3ea61d3ca2f14751546'},1020,54739,2,False,True,0,0,True,{'$oid': '6a1da3ea61d3ca2f14751546'},False,False,False,False,feed,ios,{'$date': '2026-06-06T20:37:09.209Z'},0
{'$oid': '6a2484f89984a0ae2e2ca1e7'},{'$oid': '698e269c2c63bfbc04768709'},{'$oid': '6a1598534dfbf8e8d4fdb4c1'},2957,52650,6,False,True,0,0,True,{'$oid': '6a1598534dfbf8e8d4fdb4c1'},False,False,True,False,feed,ios,{'$date': '2026-06-06T20:37:12.47Z'},0
{'$oid': '6a2485029984a0ae2e2ca1e9'},{'$oid': '698e269c2c63bfbc04768709'},{'$oid': '6a0823a91a9ba20ae97f0b3b'},9731,31778,31,False,True,0,0,True,{'$oid': '6a0823a91a9ba20ae97f0b3b'},False,False,False,False,feed,ios,{'$date': '2026-06-06T20:37:22.527Z'},0
{'$oid': '6a24850b9984a0ae2e2ca223'},{'$oid': '698e269c2c63bfbc04768709'},{'$oid': '6a1892d7fcdbfad047e3eedc'},8498,63506,13,False,False,0,0,True,{'$oid': '6a1892d7fcdbfad047e3eedc'},False,False,False,False,feed,ios,{'$date': '2026-06-06T20:37:31.321Z'},0
{'$oid': '6a24850e9984a0ae2e2ca224'},{'$oid': '698e269c2c63bfbc04768709'},{'$oid': '6a097fdfb7bb9861659c9a20'},3264,31461,10,False,True,0,0,True,{'$oid': '6a097fdfb7bb9861659c9a20'},False,False,False,False,feed,ios,{'$date': '2026-06-06T20:37:34.829Z'},0
{'$oid': '6a2486c59984a0ae2e2ca49e'},{'$oid': '698e259d2c63bfbc04768479'},{'$oid': '69b99950d5ba7b8d34df55f8'},564,30133,2,False,True,0,0,True,{'$oid': '69b99950d5ba7b8d34df55f8'},False,False,False,False,recommendation,ios,{'$date': '2026-06-06T20:44:53.739Z'},0
{'$oid': '6a2486c79984a0ae2e2ca4a2'},{'$oid': '698e259d2c63bfbc04768479'},{'$oid': '69b517aff10cd924f53e68b3'},445,22731,2,False,True,0,0,True,{'$oid': '69b517aff10cd924f53e68b3'},False,False,True,False,recommendation,ios,{'$date': '2026-06-06T20:44:55.606Z'},0
{'$oid': '6a2486cb9984a0ae2e2ca4a3'},{'$oid': '698e259d2c63bfbc04768479'},{'$oid': '69a69a9d0a0ce3fd3a6cae83'},3137,25945,12,False,True,0,0,True,{'$oid': '69a69a9d0a0ce3fd3a6cae83'},False,False,True,False,recommendation,ios,{'$date': '2026-06-06T20:44:59.208Z'},0
{'$oid': '6a2486cb9984a0ae2e2ca4a4'},{'$oid': '698e259d2c63bfbc04768479'},{'$oid': '69b517aff10cd924f53e68b3'},468,22731,2,False,True,0,0,True,{'$oid': '69b517aff10cd924f53e68b3'},False,False,True,False,recommendation,ios,{'$date': '2026-06-06T20:44:59.722Z'},0
{'$oid': '6a2486cc9984a0ae2e2ca4a5'},{'$oid': '698e259d2c63bfbc04768479'},{'$oid': '69b99950d5ba7b8d34df55f8'},461,30133,2,False,True,0,0,True,{'$oid': '69b99950d5ba7b8d34df55f8'},False,False,True,False,recommendation,ios,{'$date': '2026-06-06T20:45:00.413Z'},0
{'$oid': '6a2486cc9984a0ae2e2ca4a6'},{'$oid': '698e259d2c63bfbc04768479'},{'$oid': '69b517aff10cd924f53e68b3'},225,22731,1,False,True,0,0,True,{'$oid': '69b517aff10cd924f53e68b3'},False,False,True,False,recommendation,ios,{'$date': '2026-06-06T20:45:00.972Z'},0
{'$oid': '6a2486cf9984a0ae2e2ca4a7'},{'$oid': '698e259d2c63bfbc04768479'},{'$oid': '69a69a9d0a0ce3fd3a6cae83'},2266,25945,9,False,True,0,0,True,{'$oid': '69a69a9d0a0ce3fd3a6cae83'},False,False,True,False,recommendation,ios,{'$date': '2026-06-06T20:45:03.528Z'},0
{'$oid': '6a2486d69984a0ae2e2ca4a8'},{'$oid': '698e269c2c63bfbc04768709'},{'$oid': '6a1ea1416728afd227b9fa38'},5,28566,0,False,True,0,0,True,{'$oid': '6a1ea1416728afd227b9fa38'},False,False,False,False,feed,android,{'$date': '2026-06-06T20:45:10.331Z'},0
{'$oid': '6a2486d69984a0ae2e2ca4a9'},{'$oid': '698e259d2c63bfbc04768479'},{'$oid': '6a097fdfb7bb9861659c9a20'},879,31461,3,False,True,0,0,True,{'$oid': '6a097fdfb7bb9861659c9a20'},False,False,False,False,recommendation,ios,{'$date': '2026-06-06T20:45:10.5Z'},0
{'$oid': '6a2486d99984a0ae2e2ca4aa'},{'$oid': '698e259d2c63bfbc04768479'},{'$oid': '6a097a35b7bb9861659c8c38'},282,28918,1,False,True,0,0,True,{'$oid': '6a097a35b7bb9861659c8c38'},False,False,False,False,recommendation,ios,{'$date': '2026-06-06T20:45:13.339Z'},0
{'$oid': '6a24c0de9984a0ae2e2ca696'},{'$oid': '698e259d2c63bfbc04768479'},{'$oid': '6a1d93cd61d3ca2f147504b8'},13835,23300,59,False,True,0,0,True,{'$oid': '6a1d93cd61d3ca2f147504b8'},False,False,False,False,recommendation,ios,{'$date': '2026-06-07T00:52:46.782Z'},0
{'$oid': '6a24c0e79984a0ae2e2ca697'},{'$oid': '698e259d2c63bfbc04768479'},{'$oid': '6a06c0a21a9ba20ae97ce604'},8981,42978,21,False,True,0,0,True,{'$oid': '6a06c0a21a9ba20ae97ce604'},False,False,True,False,recommendation,ios,{'$date': '2026-06-07T00:52:55.893Z'},0
{'$oid': '6a24c0f09984a0ae2e2ca698'},{'$oid': '698e259d2c63bfbc04768479'},{'$oid': '6a06be371a9ba20ae97cd7f0'},8442,24239,35,False,True,0,0,True,{'$oid': '6a06be371a9ba20ae97cd7f0'},False,False,False,False,recommendation,ios,{'$date': '2026-06-07T00:53:04.595Z'},0
{'$oid': '6a24c0f99984a0ae2e2ca699'},{'$oid': '698e259d2c63bfbc04768479'},{'$oid': '6a0ad46fd382a23d66b3fe6d'},8968,16804,53,False,True,0,0,True,{'$oid': '6a0ad46fd382a23d66b3fe6d'},False,False,False,False,recommendation,ios,{'$date': '2026-06-07T00:53:13.77Z'},0
{'$oid': '6a24c0fc9984a0ae2e2ca69a'},{'$oid': '698e259d2c63bfbc04768479'},{'$oid': '6a0b4336d382a23d66b4511e'},1948,30162,6,False,True,0,0,True,{'$oid': '6a0b4336d382a23d66b4511e'},False,False,False,False,recommendation,ios,{'$date': '2026-06-07T00:53:16.09Z'},0
{'$oid': '6a24c1099984a0ae2e2ca69c'},{'$oid': '698e259d2c63bfbc04768479'},{'$oid': '6a06d1da1a9ba20ae97d51d9'},10058,16100,62,False,True,0,0,True,{'$oid': '6a06d1da1a9ba20ae97d51d9'},False,False,False,False,recommendation,ios,{'$date': '2026-06-07T00:53:29.601Z'},0
{'$oid': '6a24c1359984a0ae2e2ca69d'},{'$oid': '698e259d2c63bfbc04768479'},{'$oid': '6a1892d7fcdbfad047e3eedc'},44022,63506,69,False,True,0,0,True,{'$oid': '6a1892d7fcdbfad047e3eedc'},False,False,False,False,recommendation,ios,{'$date': '2026-06-07T00:54:13.935Z'},0
{'$oid': '6a24c1399984a0ae2e2ca69e'},{'$oid': '698e259d2c63bfbc04768479'},{'$oid': '6a188f05fcdbfad047e3e8ee'},3265,116563,3,False,True,0,0,True,{'$oid': '6a188f05fcdbfad047e3e8ee'},False,False,False,False,recommendation,ios,{'$date': '2026-06-07T00:54:17.674Z'},0
{'$oid': '6a24c13e9984a0ae2e2ca69f'},{'$oid': '698e259d2c63bfbc04768479'},{'$oid': '6a1da3ea61d3ca2f14751546'},4738,54739,9,False,True,0,0,True,{'$oid': '6a1da3ea61d3ca2f14751546'},False,False,False,False,recommendation,ios,{'$date': '2026-06-07T00:54:22.48Z'},0
{'$oid': '6a24c1419984a0ae2e2ca6a0'},{'$oid': '698e259d2c63bfbc04768479'},{'$oid': '6a108c54a9955ce94394fb1e'},2991,30333,10,False,True,0,0,True,{'$oid': '6a108c54a9955ce94394fb1e'},False,False,False,False,recommendation,ios,{'$date': '2026-06-07T00:54:25.726Z'},0
{'$oid': '6a24c1449984a0ae2e2ca6a1'},{'$oid': '698e259d2c63bfbc04768479'},{'$oid': '6a189f6efcdbfad047e3fc69'},2424,30162,8,False,True,0,0,True,{'$oid': '6a189f6efcdbfad047e3fc69'},False,False,False,False,recommendation,ios,{'$date': '2026-06-07T00:54:28.605Z'},0
{'$oid': '6a24c16a9984a0ae2e2ca8da'},{'$oid': '698e259d2c63bfbc04768479'},{'$oid': '6a1598534dfbf8e8d4fdb4c1'},29882,52650,57,False,True,0,0,True,{'$oid': '6a1598534dfbf8e8d4fdb4c1'},False,False,False,False,feed,ios,{'$date': '2026-06-07T00:55:06.756Z'},0
{'$oid': '6a24c16c9984a0ae2e2ca8db'},{'$oid': '698e259d2c63bfbc04768479'},{'$oid': '69f8fb9568f7e97ef441c429'},1843,17112,11,False,True,0,0,True,{'$oid': '69f8fb9568f7e97ef441c429'},False,False,True,False,feed,ios,{'$date': '2026-06-07T00:55:08.727Z'},0
{'$oid': '6a24c1709984a0ae2e2ca8dc'},{'$oid': '698e259d2c63bfbc04768479'},{'$oid': '6a18903ffcdbfad047e3ea86'},2572,45250,6,False,True,0,0,True,{'$oid': '6a18903ffcdbfad047e3ea86'},False,False,False,False,feed,ios,{'$date': '2026-06-07T00:55:12.768Z'},0
{'$oid': '6a24c1779984a0ae2e2ca8dd'},{'$oid': '698e259d2c63bfbc04768479'},{'$oid': '6a101a44a9955ce94394ce5d'},6197,30300,20,False,True,0,0,True,{'$oid': '6a101a44a9955ce94394ce5d'},False,False,False,False,feed,ios,{'$date': '2026-06-07T00:55:19.633Z'},0
{'$oid': '6a24c1879984a0ae2e2ca8df'},{'$oid': '698e259d2c63bfbc04768479'},{'$oid': '6a0c5c48d4f03db64a78945a'},15000,15000,100,True,True,1,0,True,{'$oid': '6a0c5c48d4f03db64a78945a'},False,False,True,False,feed,ios,{'$date': '2026-06-07T00:55:35.999Z'},0
{'$oid': '6a24c18f9984a0ae2e2ca8e0'},{'$oid': '698e259d2c63bfbc04768479'},{'$oid': '69a69a9d0a0ce3fd3a6cae83'},6989,25945,27,False,True,0,0,True,{'$oid': '69a69a9d0a0ce3fd3a6cae83'},False,False,True,False,feed,ios,{'$date': '2026-06-07T00:55:43.323Z'},0
{'$oid': '6a24c1919984a0ae2e2ca8e2'},{'$oid': '698e259d2c63bfbc04768479'},{'$oid': '6a0efbb6c5a9d08fea4c6025'},2244,81133,3,False,True,0,0,True,{'$oid': '6a0efbb6c5a9d08fea4c6025'},False,False,True,False,feed,ios,{'$date': '2026-06-07T00:55:45.83Z'},0
{'$oid': '6a24c1939984a0ae2e2ca8e3'},{'$oid': '698e259d2c63bfbc04768479'},{'$oid': '6a1892d7fcdbfad047e3eedc'},1587,63506,2,False,True,0,0,True,{'$oid': '6a1892d7fcdbfad047e3eedc'},False,False,False,False,feed,ios,{'$date': '2026-06-07T00:55:47.734Z'},0
{'$oid': '6a24c19b9984a0ae2e2ca8e4'},{'$oid': '698e259d2c63bfbc04768479'},{'$oid': '6a22df48ad7941493646eafb'},6721,17000,40,False,True,0,0,True,{'$oid': '6a22df48ad7941493646eafb'},False,False,False,False,feed,ios,{'$date': '2026-06-07T00:55:55.211Z'},0
{'$oid': '6a24c1a39984a0ae2e2ca8e5'},{'$oid': '698e259d2c63bfbc04768479'},{'$oid': '6a09796bb7bb9861659c83dd'},8033,20672,39,False,True,0,0,True,{'$oid': '6a09796bb7bb9861659c83dd'},False,False,False,False,feed,ios,{'$date': '2026-06-07T00:56:03.58Z'},0
{'$oid': '6a24c1a59984a0ae2e2ca8e6'},{'$oid': '698e259d2c63bfbc04768479'},{'$oid': '6a097a35b7bb9861659c8c38'},2085,28918,7,False,True,0,0,True,{'$oid': '6a097a35b7bb9861659c8c38'},False,False,False,False,feed,ios,{'$date': '2026-06-07T00:56:05.939Z'},0
{'$oid': '6a24c1a99984a0ae2e2ca8e7'},{'$oid': '698e259d2c63bfbc04768479'},{'$oid': '6a0c1a49b10aa6108036e8d0'},2259,39200,6,False,True,0,0,True,{'$oid': '6a0c1a49b10aa6108036e8d0'},False,False,False,False,feed,ios,{'$date': '2026-06-07T00:56:09.472Z'},0
{'$oid': '6a24c1ab9984a0ae2e2ca8e8'},{'$oid': '698e259d2c63bfbc04768479'},{'$oid': '6a0febf65ecfbb647dcf6c6f'},809,53866,2,False,True,0,0,True,{'$oid': '6a0febf65ecfbb647dcf6c6f'},False,False,True,False,feed,ios,{'$date': '2026-06-07T00:56:11.366Z'},0
{'$oid': '6a24c1bc9984a0ae2e2ca8e9'},{'$oid': '698e259d2c63bfbc04768479'},{'$oid': '6a085a6c1a9ba20ae97fa263'},17307,44884,39,False,True,0,0,True,{'$oid': '6a085a6c1a9ba20ae97fa263'},False,False,False,False,feed,ios,{'$date': '2026-06-07T00:56:28.886Z'},0
{'$oid': '6a24c1be9984a0ae2e2ca8ea'},{'$oid': '698e259d2c63bfbc04768479'},{'$oid': '6a06c0371a9ba20ae97ce5be'},1736,23705,7,False,True,0,0,True,{'$oid': '6a06c0371a9ba20ae97ce5be'},False,False,False,False,feed,ios,{'$date': '2026-06-07T00:56:30.91Z'},0
{'$oid': '6a24c1c59984a0ae2e2ca8eb'},{'$oid': '698e259d2c63bfbc04768479'},{'$oid': '69b99950d5ba7b8d34df55f8'},6137,30133,20,False,True,0,0,True,{'$oid': '69b99950d5ba7b8d34df55f8'},False,False,True,False,feed,ios,{'$date': '2026-06-07T00:56:37.359Z'},0
{'$oid': '6a24c1c89984a0ae2e2ca919'},{'$oid': '698e259d2c63bfbc04768479'},{'$oid': '6a0edae6ed25ae0d7deab2c8'},3170,31484,10,False,True,0,0,True,{'$oid': '6a0edae6ed25ae0d7deab2c8'},False,False,False,False,feed,ios,{'$date': '2026-06-07T00:56:40.813Z'},0
{'$oid': '6a24c1cd9984a0ae2e2ca91a'},{'$oid': '698e259d2c63bfbc04768479'},{'$oid': '6a22db91ad7941493646e922'},4157,16966,25,False,False,0,0,True,{'$oid': '6a22db91ad7941493646e922'},False,False,False,False,feed,ios,{'$date': '2026-06-07T00:56:45.264Z'},0
{'$oid': '6a24c1d49984a0ae2e2ca91b'},{'$oid': '698e259d2c63bfbc04768479'},{'$oid': '6a097fdfb7bb9861659c9a20'},7103,31461,23,False,True,0,0,True,{'$oid': '6a097fdfb7bb9861659c9a20'},False,False,False,False,feed,ios,{'$date': '2026-06-07T00:56:52.702Z'},0
{'$oid': '6a24c1de9984a0ae2e2ca91c'},{'$oid': '698e259d2c63bfbc04768479'},{'$oid': '6a0c67bed4f03db64a78af0b'},9851,15633,63,False,True,0,0,True,{'$oid': '6a0c67bed4f03db64a78af0b'},False,False,False,False,feed,ios,{'$date': '2026-06-07T00:57:02.863Z'},0
{'$oid': '6a24c1e29984a0ae2e2ca91d'},{'$oid': '698e259d2c63bfbc04768479'},{'$oid': '6a0810b51a9ba20ae97ebb91'},3546,17072,21,False,True,0,0,True,{'$oid': '6a0810b51a9ba20ae97ebb91'},False,False,False,False,feed,ios,{'$date': '2026-06-07T00:57:06.678Z'},0
{'$oid': '6a24c1e49984a0ae2e2ca91e'},{'$oid': '698e259d2c63bfbc04768479'},{'$oid': '69b99b08d5ba7b8d34df5cb3'},1527,20393,7,False,True,0,0,True,{'$oid': '69b99b08d5ba7b8d34df5cb3'},False,False,False,False,feed,ios,{'$date': '2026-06-07T00:57:08.429Z'},0
{'$oid': '6a24c1e79984a0ae2e2ca941'},{'$oid': '698e259d2c63bfbc04768479'},{'$oid': '6a0c27f2cccd23326e8be29f'},1552,31834,5,False,True,0,0,True,{'$oid': '6a0c27f2cccd23326e8be29f'},False,False,False,False,feed,ios,{'$date': '2026-06-07T00:57:11.52Z'},0
{'$oid': '6a24c1ea9984a0ae2e2ca942'},{'$oid': '698e259d2c63bfbc04768479'},{'$oid': '6a095017b7bb9861659c7243'},2729,20458,13,False,True,0,0,True,{'$oid': '6a095017b7bb9861659c7243'},False,False,False,False,feed,ios,{'$date': '2026-06-07T00:57:14.544Z'},0
{'$oid': '6a24c4e99984a0ae2e2caa2e'},{'$oid': '698e259d2c63bfbc04768479'},{'$oid': '6a06d1da1a9ba20ae97d51d9'},4022,16138,25,False,True,0,0,True,{'$oid': '6a06d1da1a9ba20ae97d51d9'},False,False,False,False,recommendation,android,{'$date': '2026-06-07T01:10:01.661Z'},0
{'$oid': '6a24c4ef9984a0ae2e2caa2f'},{'$oid': '698e259d2c63bfbc04768479'},{'$oid': '6a1d93cd61d3ca2f147504b8'},2839,23300,12,False,True,0,0,True,{'$oid': '6a1d93cd61d3ca2f147504b8'},False,False,False,False,recommendation,android,{'$date': '2026-06-07T01:10:07.126Z'},0
{'$oid': '6a24c4f19984a0ae2e2caa30'},{'$oid': '698e259d2c63bfbc04768479'},{'$oid': '6a0ad46fd382a23d66b3fe6d'},2021,16841,12,False,True,0,0,True,{'$oid': '6a0ad46fd382a23d66b3fe6d'},False,False,False,False,recommendation,android,{'$date': '2026-06-07T01:10:09.451Z'},0
{'$oid': '6a24c4f49984a0ae2e2caa31'},{'$oid': '698e259d2c63bfbc04768479'},{'$oid': '6a06d1da1a9ba20ae97d51d9'},2843,16138,18,False,True,0,0,True,{'$oid': '6a06d1da1a9ba20ae97d51d9'},False,False,False,False,recommendation,android,{'$date': '2026-06-07T01:10:12.8Z'},0
{'$oid': '6a24ca889984a0ae2e2cab11'},{'$oid': '698e263e2c63bfbc0476857e'},{'$oid': '6a188f05fcdbfad047e3e8ee'},2448,116563,2,False,True,0,0,True,{'$oid': '6a188f05fcdbfad047e3e8ee'},False,False,False,False,recommendation,ios,{'$date': '2026-06-07T01:34:00.386Z'},0
{'$oid': '6a2507dc9984a0ae2e2cb1d8'},{'$oid': '698e264a2c63bfbc04768582'},{'$oid': '69a69a9d0a0ce3fd3a6cae83'},12147,25945,47,False,False,0,0,True,{'$oid': '69a69a9d0a0ce3fd3a6cae83'},False,False,False,False,recommendation,ios,{'$date': '2026-06-07T05:55:40.83Z'},0
{'$oid': '6a2507fc9984a0ae2e2cb1da'},{'$oid': '698e264a2c63bfbc04768582'},{'$oid': '6a18916afcdbfad047e3ecb3'},10968,60301,18,False,False,0,0,True,{'$oid': '6a18916afcdbfad047e3ecb3'},False,False,False,False,recommendation,ios,{'$date': '2026-06-07T05:56:12.87Z'},0
{'$oid': '6a2508839984a0ae2e2cb4d0'},{'$oid': '698e264a2c63bfbc04768582'},{'$oid': '6a18916afcdbfad047e3ecb3'},21028,60301,35,False,True,0,0,True,{'$oid': '6a18916afcdbfad047e3ecb3'},True,False,False,False,recommendation,ios,{'$date': '2026-06-07T05:58:27.695Z'},0
{'$oid': '6a2508849984a0ae2e2cb4d2'},{'$oid': '698e264a2c63bfbc04768582'},{'$oid': '6a0efe70c5a9d08fea4c67cf'},776,31517,2,False,True,0,0,True,{'$oid': '6a0efe70c5a9d08fea4c67cf'},False,False,False,False,recommendation,ios,{'$date': '2026-06-07T05:58:28.671Z'},0
{'$oid': '6a2508869984a0ae2e2cb4d3'},{'$oid': '698e264a2c63bfbc04768582'},{'$oid': '69b9a3d2d5ba7b8d34df6f90'},1365,17100,8,False,False,0,0,True,{'$oid': '69b9a3d2d5ba7b8d34df6f90'},False,False,False,False,recommendation,ios,{'$date': '2026-06-07T05:58:30.809Z'},0
{'$oid': '6a2508a49984a0ae2e2cb5f4'},{'$oid': '698e264a2c63bfbc04768582'},{'$oid': '69f8fb9568f7e97ef441c429'},17112,17112,100,True,False,1,0,False,{'$oid': '69f8fb9568f7e97ef441c429'},True,False,False,False,recommendation,android,{'$date': '2026-06-07T05:59:00.583Z'},0
{'$oid': '6a2508a79984a0ae2e2cb5f5'},{'$oid': '698e264a2c63bfbc04768582'},{'$oid': '6a0efe70c5a9d08fea4c67cf'},31517,31517,100,True,True,1,0,True,{'$oid': '6a0efe70c5a9d08fea4c67cf'},False,False,False,False,recommendation,ios,{'$date': '2026-06-07T05:59:03.219Z'},0
{'$oid': '6a250fbb9984a0ae2e2cbbc0'},{'$oid': '69e51ea68174770ee78f3b81'},{'$oid': '6a189f6efcdbfad047e3fc69'},6263,30162,21,False,True,0,0,True,{'$oid': '6a189f6efcdbfad047e3fc69'},False,False,False,False,recommendation,android,{'$date': '2026-06-07T06:29:15.182Z'},0
{'$oid': '6a2511f39984a0ae2e2cbddd'},{'$oid': '69e51ea68174770ee78f3b81'},{'$oid': '6a06d1da1a9ba20ae97d51d9'},7832,16138,49,False,False,0,0,True,{'$oid': '6a06d1da1a9ba20ae97d51d9'},False,False,False,False,recommendation,android,{'$date': '2026-06-07T06:38:43.549Z'},0
{'$oid': '6a2513749984a0ae2e2cbde0'},{'$oid': '69e51ea68174770ee78f3b81'},{'$oid': '69a69a9d0a0ce3fd3a6cae83'},25993,25993,100,True,False,0,0,True,{'$oid': '69a69a9d0a0ce3fd3a6cae83'},False,False,False,False,recommendation,android,{'$date': '2026-06-07T06:45:08.538Z'},0
{'$oid': '6a2513d09984a0ae2e2cbef4'},{'$oid': '69e51ea68174770ee78f3b81'},{'$oid': '69b9a3d2d5ba7b8d34df6f90'},17100,17100,100,True,False,3,0,True,{'$oid': '69b9a3d2d5ba7b8d34df6f90'},False,False,False,False,recommendation,android,{'$date': '2026-06-07T06:46:40.509Z'},0
{'$oid': '6a2514709984a0ae2e2cc03a'},{'$oid': '69e51ea68174770ee78f3b81'},{'$oid': '6a097a35b7bb9861659c8c38'},3742,28966,13,False,False,0,0,True,{'$oid': '6a097a35b7bb9861659c8c38'},False,False,False,False,recommendation,android,{'$date': '2026-06-07T06:49:20.861Z'},0
{'$oid': '6a2514799984a0ae2e2cc03b'},{'$oid': '69e51ea68174770ee78f3b81'},{'$oid': '6a18916afcdbfad047e3ecb3'},3634,60301,6,False,True,0,0,True,{'$oid': '6a18916afcdbfad047e3ecb3'},False,False,False,False,recommendation,android,{'$date': '2026-06-07T06:49:29.216Z'},0
{'$oid': '6a2514859984a0ae2e2cc1b8'},{'$oid': '69e51ea68174770ee78f3b81'},{'$oid': '6a08bb2eb7bb9861659c3e06'},3588,43049,8,False,False,0,0,True,{'$oid': '6a08bb2eb7bb9861659c3e06'},False,False,False,False,feed,android,{'$date': '2026-06-07T06:49:41.944Z'},0
{'$oid': '6a2514929984a0ae2e2cc1d6'},{'$oid': '69e51ea68174770ee78f3b81'},{'$oid': '6a22df48ad7941493646eafb'},5326,17000,31,False,True,0,0,True,{'$oid': '6a22df48ad7941493646eafb'},False,False,False,False,recommendation,android,{'$date': '2026-06-07T06:49:54.99Z'},0
{'$oid': '6a2514ab9984a0ae2e2cc208'},{'$oid': '69e51ea68174770ee78f3b81'},{'$oid': '6a094fadb7bb9861659c71bb'},2421,24081,10,False,False,0,0,True,{'$oid': '6a094fadb7bb9861659c71bb'},False,False,False,False,feed,android,{'$date': '2026-06-07T06:50:19.541Z'},0
{'$oid': '6a2514b39984a0ae2e2cc209'},{'$oid': '69e51ea68174770ee78f3b81'},{'$oid': '6a18916afcdbfad047e3ecb3'},4214,60301,7,False,True,0,0,True,{'$oid': '6a18916afcdbfad047e3ecb3'},False,False,False,False,recommendation,android,{'$date': '2026-06-07T06:50:27.191Z'},0
{'$oid': '6a2514c29984a0ae2e2cc20a'},{'$oid': '69e51ea68174770ee78f3b81'},{'$oid': '69b99fbed5ba7b8d34df68c7'},3864,23391,17,False,False,0,0,True,{'$oid': '69b99fbed5ba7b8d34df68c7'},False,False,False,False,recommendation,android,{'$date': '2026-06-07T06:50:42.171Z'},0
{'$oid': '6a2515769984a0ae2e2cc20b'},{'$oid': '69e51ea68174770ee78f3b81'},{'$oid': '6a0d458cd4f03db64a78fefc'},9551,35247,27,False,True,0,0,True,{'$oid': '6a0d458cd4f03db64a78fefc'},False,False,False,False,recommendation,android,{'$date': '2026-06-07T06:53:42.621Z'},0
{'$oid': '6a2515929984a0ae2e2cc20d'},{'$oid': '69e51ea68174770ee78f3b81'},{'$oid': '6a18916afcdbfad047e3ecb3'},4779,60301,8,False,True,0,0,True,{'$oid': '6a18916afcdbfad047e3ecb3'},False,False,False,False,recommendation,android,{'$date': '2026-06-07T06:54:10.402Z'},0
